Export;EXP-2023-001 (20231211 18:27);;;StationsCode;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
Periode;20231101 00:00 - 20231201 00:00;;;BeheerderMeetStation;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM;RIVM
Bron;https://data.rivm.nl/data/luchtmeetnet;;;StationsNaam;Vredepeel-Vredeweg;Heerlen-Looierstraat;Heerlen-Jamboreepad;Biest Houtakker-Biestsestraat;Breda-Tilburgseweg;Breda-Bastenakenstraat;Veldhoven-Europalaan;Nistelrode-Gagelstraat;Den Haag-Rebecquestraat;Rotterdam-Schiedamsevest;De Zilk-Vogelaarsdreef;Vlaardingen-Riouwlaan;Den Haag-Neherkade;Wieringerwerf-Medemblikkerweg;Utrecht-Kardinaal de Jongweg;Breukelen-Snelweg;Utrecht-Griftpark;Cabauw-Wielsekade;Wekerom-Riemterdijk;Nijmegen-Graafseweg;Nijmegen-Ruyterstraat;Enschede-Winkelhorst.;Kollumerwaard-Hooge Zuidwal;Groningen-Europaweg;Groningen-Nijensteinheerd
Beschrijving data;https://data.rivm.nl/data/luchtmeetnet/readme.pdf;;;Latitude,Longitude;(51.54052,5.85307);(50.887959,5.970496);(50.900317,5.986853);(51.51844,5.14845);(51.593533,4.824944);(51.60308,4.781016);(51.407365,5.393328);(51.698187,5.54332);(52.077148,4.289185);(51.914233,4.479923);(52.296556,4.510817);(51.914883,4.32943);(52.062537,4.318551);(52.803657,5.050509);(52.105031,5.124464);(52.20153,4.987444);(52.101308,5.128183);(51.974489,4.923301);(52.111621,5.708419);(51.841372,5.857777);(51.838221,5.856938);(52.234504,6.919494);(53.330425,6.276815);(53.217796,6.578901);(53.246535,6.608937)
Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;regionaal;stad;stad;regionaal;stad;stad;stad;regionaal;stad;stad;regionaal;stad;stad;regionaal;stad;regionaal;stad;regionaal;regionaal;stad;stad;stad;regionaal;stad;stad
;;;;StationsType;achtergrond;verkeer;achtergrond;achtergrond;verkeer;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;verkeer;verkeer;achtergrond;verkeer;verkeer;achtergrond;achtergrond;achtergrond;verkeer;achtergrond;achtergrond;achtergrond;verkeer;achtergrond
;;;;Meetprincipe;B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA);B-straling verzwakking (BETA)
;;;;Meetopstelling;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020;MetOne BAM-1020
;;;;Accreditatienummer;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224;L224
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20231101 00:00;20231101 01:00;3.009;;;6.817;;4.974;8.49;6.267;;-0.963;0.995;-0.027;;6.574;5.468;2.339;;9.004;1.937;9.719;2.208;2.113;5.558;2.917;5.491
PM2.5;uur;µg/m³;20231101 01:00;20231101 02:00;0.998;;;3.572;;3.315;6.434;3.027;;0.328;0.715;3.033;;9.278;5.883;3.164;;5.825;5.206;7.065;4.908;3.439;6.286;4.803;4.283
PM2.5;uur;µg/m³;20231101 02:00;20231101 03:00;1.448;;;3.814;;2.221;3.409;3.989;;-1.062;4.039;5.876;;4.671;3.661;1.357;;3.028;5.215;8.047;4.2;2.264;6.976;4.326;4.07
PM2.5;uur;µg/m³;20231101 03:00;20231101 04:00;0.629;;;2.113;;0.733;5.857;5.929;;-0.708;4.166;4.656;;0.498;3.203;1.026;;2.133;3.088;6.334;1.162;-1.924;10.013;5.028;4.808
PM2.5;uur;µg/m³;20231101 04:00;20231101 05:00;-2.056;;;-0.905;;-0.289;3.475;3.373;;1.587;5.068;4.648;;9.592;0.257;3.199;;10.68;2.275;2.489;1.975;-0.476;7.546;3.515;6.744
